,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,left_right_root,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,lr_root,choice_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
533,10,253_1.jpg,253_2.jpg,253_3.jpg,-0.219047185,0.519489214,-0.198713274,0.025324400000000004,0.097442125,-0.005430331,bin,butterfly,grate,container,animal,Unclassified,0.07211772500000001,0.738536399,im2,im2,right,left,253_3.jpg,253_2.jpg,left,left,1.0,IT,402,1,left,0.5771582329998637,Image2,1.0,1.0,1,behavior,135.3997355040001,141.4168818980006,147.43346514600034,1.0,4,5,5,4,Image2,1.0,1.0,0.5771582329998637
534,10,7_1.jpg,7_2.jpg,7_3.jpg,-0.044378402000000004,0.072901996,0.10222773,-0.014660393,0.110985582,0.037304186,muff,roller_coaster,potpie,clothing,Unclassified,food,0.125645975,0.11728039800000001,im2,im2,right,right,7_3.jpg,7_2.jpg,left,left,1.0,IT,402,1,right,0.45487092599978496,Image2,1.0,1.0,1,behavior,153.45017783599997,159.46666166100022,167.48263128300005,1.0,4,7,6,4,Image2,1.0,1.0,0.45487092599978496
535,10,223_1.jpg,223_2.jpg,223_3.jpg,0.129494774,0.503147561,-0.09924775699999999,0.041102513,0.109920176,0.037631563,bow2,parrot,nail_file,animal,animal,tool,0.068817663,0.373652787,im2,im2,left,left,223_2.jpg,223_3.jpg,right,right,1.0,IT,402,,left,,missed,,,1,behavior,174.500612498,180.51617952300057,184.51618705000055,,4,3,4,4,missed,,,
536,10,150_1.jpg,150_2.jpg,150_3.jpg,0.057176847,0.785858664,0.160239629,0.101444399,0.09058878,0.066122344,souffle,headlight,latte,food,Unclassified,food,-0.010855619000000009,0.728681817,im2,im1,left,left,150_2.jpg,150_3.jpg,right,left,1.0,IT,402,1,left,0.5400973630003136,Image1,0.0,1.0,1,behavior,189.5328655530002,195.55034041700037,201.56623452500025,0.0,4,5,3,4,Image1,0.0,1.0,0.5400973630003136
537,10,286_1.jpg,286_2.jpg,286_3.jpg,-0.35352680299999995,0.750972713,-0.25564216300000003,0.019308802,0.125055286,0.032579667,waffle,vulture,magnet,Unclassified,animal,Unclassified,0.105746484,1.104499516,im2,im2,left,right,286_2.jpg,286_3.jpg,right,right,1.0,IT,402,2,right,0.2818744619999052,Image2,1.0,0.0,1,behavior,205.58292897499996,212.6000089420004,218.61657045800075,1.0,5,5,5,4,Image2,1.0,0.0,0.2818744619999052
538,10,39_1.jpg,39_2.jpg,39_3.jpg,-0.24959006399999997,0.22827617100000003,-0.19226769600000002,0.161134733,0.0026386870000000002,0.013350608,latch,fingerprint,stir_fry,Unclassified,Unclassified,Unclassified,-0.158496046,0.477866235,im2,im1,left,right,39_2.jpg,39_3.jpg,right,left,1.0,IT,402,1,right,0.3119050529994638,Image1,0.0,1.0,1,behavior,224.63331659600044,232.6498582230006,238.66612331500073,0.0,6,5,6,4,Image1,0.0,1.0,0.3119050529994638
539,10,46_1.jpg,46_2.jpg,46_3.jpg,0.025355852,0.642297541,0.017304751,0.167203447,0.064982207,0.051389479,ostrich,shoe,camel,animal,Unclassified,animal,-0.10222124,0.616941689,im2,im1,right,right,46_3.jpg,46_2.jpg,left,right,1.0,IT,402,1,right,0.4053584930006764,Image2,1.0,1.0,1,behavior,245.6829035540004,253.7001110000001,258.7165566870008,1.0,6,4,5,4,Image2,1.0,1.0,0.4053584930006764
540,10,275_1.jpg,275_2.jpg,275_3.jpg,-0.299987205,0.676514245,-0.352046305,0.11190392,0.020935089,0.042396246,payphone,jet,phone,Unclassified,vehicle,Unclassified,-0.090968831,0.97650145,im2,im1,right,right,275_3.jpg,275_2.jpg,left,right,1.0,IT,402,2,right,0.884098413999709,Image1,0.0,0.0,1,behavior,264.73329805200046,270.74968121000074,275.76680789500006,0.0,4,4,2,4,Image1,0.0,0.0,0.884098413999709
541,10,144_1.jpg,144_2.jpg,144_3.jpg,-0.070325666,0.532883756,-0.01359965,0.028352432,0.103082935,0.064341281,laundry_basket,cobra,espresso,container,animal,food,0.074730503,0.603209422,im2,im2,left,left,144_2.jpg,144_3.jpg,right,right,1.0,IT,402,2,left,0.4984755289997338,Image2,1.0,0.0,1,behavior,278.782661016,284.79993656200077,291.81647081900064,1.0,4,6,3,4,Image2,1.0,0.0,0.4984755289997338
542,10,76_1.jpg,76_2.jpg,76_3.jpg,-0.503287873,0.477140225,-0.369857359,-0.011475105,0.096191736,0.027337079,turnstile,slug,limousine,Unclassified,animal,container,0.107666841,0.980428098,im2,im2,left,right,76_2.jpg,76_3.jpg,right,right,1.0,IT,402,1,right,0.40856015700046555,Image1,0.0,1.0,1,behavior,295.83319916000073,300.8495821200004,308.866435981,0.0,3,7,3,4,Image1,0.0,1.0,0.40856015700046555
543,10,289_1.jpg,289_2.jpg,289_3.jpg,-0.135857267,0.952226682,-0.164902692,0.11267850000000001,0.263531295,0.068707357,bark,loveseat,bark,Unclassified,furniture,Unclassified,0.15085279499999998,1.088083949,im2,im2,right,left,289_3.jpg,289_2.jpg,left,left,1.0,IT,402,1,left,0.4690128949996506,Image2,1.0,1.0,1,behavior,312.8829312070002,319.90011590800077,325.9166779820007,1.0,5,5,5,4,Image2,1.0,1.0,0.4690128949996506
544,10,212_1.jpg,212_2.jpg,212_3.jpg,-0.127049778,0.11556331,-0.022677522999999998,0.08536064800000001,0.041025703,0.054581775,cilantro,bison,barrette,food,animal,Unclassified,-0.044334945,0.242613088,im2,im1,right,left,212_3.jpg,212_2.jpg,left,right,1.0,IT,402,,left,,missed,,,1,behavior,331.93336021600044,337.9501268720005,343.95013701100015,,4,5,6,4,missed,,,
545,10,244_1.jpg,244_2.jpg,244_3.jpg,-0.128812745,0.480272553,-0.024853799,0.043108512,0.130595773,0.028176137999999996,velcro,pelican,railing,Unclassified,animal,Unclassified,0.087487261,0.609085298,im2,im2,left,right,244_2.jpg,244_3.jpg,right,right,1.0,IT,402,1,right,0.3544799619994592,Image1,0.0,1.0,1,behavior,350.966442076,355.9827741860008,359.9999796330003,0.0,3,3,2,4,Image1,0.0,1.0,0.3544799619994592
546,10,220_1.jpg,220_2.jpg,220_3.jpg,0.154608932,0.511120285,0.43761093799999995,0.05402745900000001,0.044318984000000006,0.035801405,flour,whiteboard,gumball,food,Unclassified,food,-0.009708475,0.3565113529999999,im2,im1,right,right,220_3.jpg,220_2.jpg,left,right,1.0,IT,402,1,right,0.4400950079998438,Image2,1.0,1.0,1,behavior,363.0169517330005,371.0336057580007,378.04991159100064,1.0,6,6,5,4,Image2,1.0,1.0,0.4400950079998438
547,10,194_1.jpg,194_2.jpg,194_3.jpg,-0.301807166,0.908994163,-0.275933933,0.062045828,0.149779612,0.05618022,sailboat,leaf,sailboat,vehicle,Unclassified,vehicle,0.08773378400000001,1.210801329,im2,im2,right,left,194_3.jpg,194_2.jpg,left,left,1.0,IT,402,2,left,0.32732591400053934,Image1,0.0,0.0,1,behavior,384.0665054730007,393.08264617700024,400.0999567210001,0.0,7,6,5,4,Image1,0.0,0.0,0.32732591400053934
548,10,284_1.jpg,284_2.jpg,284_3.jpg,-0.312833682,0.775285905,-0.048760335999999994,0.054619912,0.13196021,0.008610198000000001,sparkler,jacket,sparkler,Unclassified,clothing,Unclassified,0.077340298,1.088119587,im2,im2,right,left,284_3.jpg,284_2.jpg,left,left,1.0,IT,402,,left,,missed,,,1,behavior,406.1169838630003,413.1333938960006,420.1334028500005,,5,6,2,4,missed,,,
549,10,119_1.jpg,119_2.jpg,119_3.jpg,-0.166025426,0.083760534,0.415364829,-0.016462332,0.141119069,0.01194058,toucan,keg,metronome,animal,container,Unclassified,0.157581401,0.24978596,im2,im2,left,right,119_2.jpg,119_3.jpg,right,right,1.0,IT,402,1,right,0.5393012800004726,Image1,0.0,1.0,1,behavior,423.1494465200003,427.1665864400002,433.1830278520001,0.0,2,5,4,4,Image1,0.0,1.0,0.5393012800004726
550,11,187_1.jpg,187_2.jpg,187_3.jpg,-0.207466677,0.8915950109999999,-0.16994384699999998,-0.008535614,0.123506194,0.028719499,onion,ambulance,onion,Unclassified,container,Unclassified,0.132041808,1.099061688,im2,im2,right,right,187_3.jpg,187_2.jpg,left,left,1.0,IT,402,1,right,0.38406327499978943,Image2,1.0,1.0,1,behavior,1.0163890210005775,5.033035240000572,8.049695030000294,1.0,2,2,5,12,Image2,1.0,1.0,0.38406327499978943
551,11,9_1.jpg,9_2.jpg,9_3.jpg,-0.03462042,0.0916424,0.099374856,-0.022126222,0.130696044,0.03991407,bee,flamingo,crystal_ball,animal,animal,Unclassified,0.15282226599999998,0.12626282,im2,im2,left,left,9_2.jpg,9_3.jpg,right,right,1.0,IT,402,1,left,0.5410337210005309,Image1,0.0,1.0,1,behavior,14.066673064000497,20.082961652999984,24.100018187000387,0.0,4,3,5,12,Image1,0.0,1.0,0.5410337210005309
552,11,85_1.jpg,85_2.jpg,85_3.jpg,-0.334018823,0.7526816479999999,-0.298669752,0.08103959,-0.005089357,0.042297537999999996,cantaloupe,quad,grater,fruit,Unclassified,Unclassified,-0.086128947,1.086700471,im2,im1,right,left,85_3.jpg,85_2.jpg,left,right,1.0,IT,402,2,left,0.7226588120001907,Image1,0.0,0.0,1,behavior,30.11638357600077,38.13336205900032,45.14964905800025,0.0,6,6,2,12,Image1,0.0,0.0,0.7226588120001907
553,11,65_1.jpg,65_2.jpg,65_3.jpg,-0.229870193,0.625435693,-0.219844729,0.107412638,0.0194543,0.032769488,enchilada,platypus,nutcracker,food,animal,Unclassified,-0.08795833800000001,0.8553058859999999,im2,im1,left,left,65_2.jpg,65_3.jpg,right,left,1.0,IT,402,2,left,0.3778941769996891,Image2,1.0,0.0,1,behavior,48.16675482700066,54.182963986000686,62.19992782600002,1.0,4,7,6,12,Image2,1.0,0.0,0.3778941769996891
554,11,18_1.jpg,18_2.jpg,18_3.jpg,0.147360607,0.399878933,0.23022727899999998,0.010007102,0.1486666,0.056903522000000005,batter,tackle,lightbulb,food,Unclassified,Unclassified,0.13865949800000002,0.252518326,im2,im2,right,left,18_3.jpg,18_2.jpg,left,left,1.0,IT,402,1,left,0.4228949099997408,Image2,1.0,1.0,1,behavior,69.21635095200054,73.23334609200083,79.24972240400075,1.0,2,5,5,12,Image2,1.0,1.0,0.4228949099997408
555,11,230_1.jpg,230_2.jpg,230_3.jpg,0.135614515,0.616691532,0.109100411,0.063976859,0.078338033,0.032699898,pretzel,dandelion,pill,food,plant,Unclassified,0.014361174000000003,0.4810770170000001,im2,im2,left,left,230_2.jpg,230_3.jpg,right,right,1.0,IT,402,2,left,0.41269770700000663,Image2,1.0,0.0,1,behavior,85.26665544600019,92.28297128700069,98.2999109400007,1.0,5,5,3,12,Image2,1.0,0.0,0.41269770700000663
556,11,130_1.jpg,130_2.jpg,130_3.jpg,-0.13773453300000002,0.34700807899999997,-0.155376353,0.040372382000000005,0.053060935999999996,0.057391514000000005,stir_fry,yak,soda,Unclassified,animal,food,0.012688554000000005,0.484742612,im2,im2,right,right,130_3.jpg,130_2.jpg,left,left,1.0,IT,402,1,right,0.2746260300000358,Image2,1.0,1.0,1,behavior,102.31638008900063,108.33338647800065,115.34965965500032,1.0,4,6,5,12,Image2,1.0,1.0,0.2746260300000358
557,11,58_1.jpg,58_2.jpg,58_3.jpg,-0.12083559699999999,0.606747315,-0.117824253,0.029943567,0.16651302099999998,0.09503001300000001,bathmat,helicopter,light_switch,Unclassified,vehicle,Unclassified,0.136569454,0.727582912,im2,im2,left,right,58_2.jpg,58_3.jpg,right,right,1.0,IT,402,2,right,0.3692956309996589,Image2,1.0,0.0,1,behavior,121.36665256200013,127.38297513400084,133.3999046710005,1.0,4,5,9,12,Image2,1.0,0.0,0.3692956309996589
558,11,31_1.jpg,31_2.jpg,31_3.jpg,0.018264652,0.5125187929999999,0.27356537,0.07817632299999999,0.05309640000000001,0.033938509,bacon,boot,shoe,Unclassified,Unclassified,Unclassified,-0.025079923000000004,0.494254141,im2,im1,right,right,31_3.jpg,31_2.jpg,left,right,1.0,IT,402,1,right,0.24748065199946723,Image2,1.0,1.0,1,behavior,143.41668425100033,152.43301767700086,156.4496279720006,1.0,7,3,3,12,Image2,1.0,1.0,0.24748065199946723
559,11,280_1.jpg,280_2.jpg,280_3.jpg,-0.336044795,0.760743555,-0.24293698100000002,0.031802002999999995,0.021905776000000002,0.041216677,paper_towel,root,spam,Unclassified,Unclassified,food,-0.009896227000000004,1.09678835,im2,im1,right,right,280_3.jpg,280_2.jpg,left,right,1.0,IT,402,2,right,0.30136599199977354,Image1,0.0,0.0,1,behavior,160.46636503800073,166.48324331700042,173.49964031700074,0.0,4,6,4,12,Image1,0.0,0.0,0.30136599199977354
560,11,288_1.jpg,288_2.jpg,288_3.jpg,-0.242571759,0.862691194,-0.25616876,0.004990363,0.155648512,0.050924845,roll,scoreboard,gravy,food,Unclassified,food,0.150658149,1.105262953,im2,im2,left,left,288_2.jpg,288_3.jpg,right,right,1.0,IT,402,1,left,0.28377663499941264,Image1,0.0,1.0,1,behavior,178.5167095530005,186.53303468100057,192.5499847810006,0.0,6,5,6,12,Image1,0.0,1.0,0.28377663499941264
561,11,56_1.jpg,56_2.jpg,56_3.jpg,-0.193785254,0.532713526,-0.20278267100000003,0.13136093699999998,0.009871197,0.025994927999999997,cart,ant,pulley,container,animal,Unclassified,-0.12148974,0.72649878,im2,im1,left,left,56_2.jpg,56_3.jpg,right,left,1.0,IT,402,1,left,0.3377360819995374,Image1,0.0,1.0,1,behavior,199.56638083300004,205.5832772600006,211.5995495090001,0.0,4,5,3,12,Image1,0.0,1.0,0.3377360819995374
562,11,228_1.jpg,228_2.jpg,228_3.jpg,0.100063679,0.471766605,-0.165703472,0.108807758,-0.037935395,0.030041638,slipper,crutch,wrapping_paper,Unclassified,Unclassified,Unclassified,-0.14674315300000002,0.371702926,im2,im1,left,left,228_2.jpg,228_3.jpg,right,left,1.0,IT,402,1,left,0.34369468000022607,Image1,0.0,1.0,1,behavior,215.6166474800002,221.63300639200042,228.6499609700004,0.0,4,6,4,12,Image1,0.0,1.0,0.34369468000022607
563,11,173_1.jpg,173_2.jpg,173_3.jpg,-0.219791724,0.750022658,-0.13090279300000002,0.074624404,0.018041195,0.049550102,ham,aircraft_carrier,sundae,Unclassified,vehicle,dessert,-0.05658320900000001,0.969814382,im2,im1,right,right,173_3.jpg,173_2.jpg,left,right,1.0,IT,402,1,right,0.32557118000022456,Image2,1.0,1.0,1,behavior,233.66636998300055,238.68323159900046,242.6996059790008,1.0,3,3,5,12,Image2,1.0,1.0,0.32557118000022456
564,11,290_1.jpg,290_2.jpg,290_3.jpg,-0.482261812,0.727068678,-0.259328365,0.021397076,0.045641639000000005,0.043491875,thorn,kimono,cocoon,body part,clothing,Unclassified,0.024244563,1.20933049,im2,im2,left,right,290_2.jpg,290_3.jpg,right,right,1.0,IT,402,1,right,0.3398392609997245,Image1,0.0,1.0,1,behavior,248.71668722100003,254.73303270900033,259.7499417580002,0.0,4,4,3,12,Image1,0.0,1.0,0.3398392609997245
565,11,71_1.jpg,71_2.jpg,71_3.jpg,-0.200932461,0.78136695,0.024088511,0.080561638,0.050581367,0.048885200999999996,crepe,treadmill,muffin,Unclassified,Unclassified,food,-0.029980271000000006,0.982299411,im2,im1,left,right,71_2.jpg,71_3.jpg,right,left,1.0,IT,402,1,right,0.2733966280002278,Image1,0.0,1.0,1,behavior,263.76636568900085,271.78329488800046,277.79956568000034,0.0,6,5,6,12,Image1,0.0,1.0,0.2733966280002278
566,11,238_1.jpg,238_2.jpg,238_3.jpg,-0.020887528,0.46082804200000005,0.07020628200000001,0.13929273,0.004821449,0.060463416,jetski,bottle_opener,crane,Unclassified,tool,Unclassified,-0.134471281,0.48171557,im2,im1,left,right,238_2.jpg,238_3.jpg,right,left,1.0,IT,402,2,right,0.35119205899991357,Image2,1.0,0.0,1,behavior,284.8166082610005,292.8330213580002,297.8499713850006,1.0,6,4,5,12,Image2,1.0,0.0,0.35119205899991357
567,11,185_1.jpg,185_2.jpg,185_3.jpg,-0.26853811699999997,0.82988403,-0.24484104899999998,0.071999428,-0.01731751,0.053752342,handkerchief,trolley,washcloth,Unclassified,container,Unclassified,-0.08931693800000001,1.098422147,im2,im1,right,right,185_3.jpg,185_2.jpg,left,right,1.0,IT,402,1,right,0.27755924299981416,Image2,1.0,1.0,1,behavior,303.8663549140001,308.88324675200056,314.8995850050005,1.0,3,5,6,12,Image2,1.0,1.0,0.27755924299981416
568,11,115_1.jpg,115_2.jpg,115_3.jpg,0.515338993,0.753672962,0.620816634,0.012190023000000001,0.10520079800000001,0.069589531,latte,pacifier,soy_sauce,food,Unclassified,food,0.093010775,0.23833396900000006,im2,im2,right,left,115_3.jpg,115_2.jpg,left,left,1.0,IT,402,2,left,0.48266270300064207,Image1,0.0,0.0,1,behavior,321.91670617900036,326.9330506030001,330.9496370980005,0.0,3,3,4,12,Image1,0.0,0.0,0.48266270300064207
569,11,261_1.jpg,261_2.jpg,261_3.jpg,-0.247988695,0.611091982,0.017592293000000002,0.06775348099999999,0.041540783,0.05927967,crayfish,slot_machine,beetle,animal,Unclassified,animal,-0.02621269800000001,0.859080677,im2,im1,right,right,261_3.jpg,261_2.jpg,left,right,1.0,IT,402,1,right,0.4404535339999711,Image2,1.0,1.0,1,behavior,335.96637754600033,343.98324094300006,351.999603106,1.0,6,7,2,12,Image2,1.0,1.0,0.4404535339999711
570,11,0_1.jpg,0_2.jpg,0_3.jpg,0.10583230699999999,0.218777626,-0.086585614,0.065103598,0.089808999,0.037974415,gravestone,pajamas,javelin,Unclassified,clothing,sports equipment,0.024705401,0.112945319,im2,im2,left,right,0_2.jpg,0_3.jpg,right,right,1.0,IT,402,2,right,0.39956923200043093,Image2,1.0,0.0,1,behavior,355.01658227700045,360.032969932,365.0499818210001,1.0,3,4,5,12,Image2,1.0,0.0,0.39956923200043093
571,11,267_1.jpg,267_2.jpg,267_3.jpg,-0.119485535,0.7292990970000001,-0.264871915,0.14232042,0.004697017,-0.006457281,keyboard,twig,domino,Unclassified,Unclassified,Unclassified,-0.137623403,0.848784632,im2,im1,right,left,267_3.jpg,267_2.jpg,left,right,1.0,IT,402,2,left,0.33368659499956266,Image1,0.0,0.0,1,behavior,371.0662815470005,379.08324232000086,383.0996489520003,0.0,6,3,4,12,Image1,0.0,0.0,0.33368659499956266
572,11,225_1.jpg,225_2.jpg,225_3.jpg,-0.109206676,0.259552779,-0.15960286699999998,-0.02427239,0.073151085,0.024947451000000002,asparagus,icicle,coffee_table,vegetable,Unclassified,furniture,0.097423475,0.368759455,im2,im2,left,right,225_2.jpg,225_3.jpg,right,right,1.0,IT,402,1,right,0.2913275129994872,Image1,0.0,1.0,1,behavior,388.1163640700006,395.1330179510005,401.1499842780004,0.0,5,5,5,12,Image1,0.0,1.0,0.2913275129994872
573,11,203_1.jpg,203_2.jpg,203_3.jpg,0.138634725,0.256316172,0.06056856,0.057924575,0.002827557,0.051945987,baton2,walrus,hot-air_balloon,animal,animal,vehicle,-0.055097018,0.11768144700000002,im2,im1,right,left,203_3.jpg,203_2.jpg,left,right,1.0,IT,402,2,left,0.32938249000017095,Image1,0.0,0.0,1,behavior,407.16636491200006,414.1832589270007,418.199566108,0.0,5,3,3,12,Image1,0.0,0.0,0.32938249000017095
574,11,135_1.jpg,135_2.jpg,135_3.jpg,-0.11156432,0.377916705,-0.265187002,0.10880346099999999,0.018732835,0.017005837,tackle,crow,bell_pepper,Unclassified,animal,vegetable,-0.090070626,0.489481025,im2,im1,left,left,135_2.jpg,135_3.jpg,right,left,1.0,IT,402,1,left,0.24708661999920878,Image1,0.0,1.0,1,behavior,422.21637471600025,431.2329863950008,435.24992574000044,0.0,7,3,2,12,Image1,0.0,1.0,0.24708661999920878
575,12,11_1.jpg,11_2.jpg,11_3.jpg,0.273723068,0.510762497,0.46738129,0.06843843,0.09245465,0.110304291,woman,cracker,slipper,Unclassified,food,Unclassified,0.024016220000000005,0.237039429,im2,im2,left,left,11_2.jpg,11_3.jpg,right,right,1.0,IT,402,2,left,0.6424207460004254,Image2,1.0,0.0,1,behavior,1.016636262999782,6.034011406999525,10.050313758999437,1.0,3,3,2,9,Image2,1.0,0.0,0.6424207460004254
576,12,149_1.jpg,149_2.jpg,149_3.jpg,0.228298113,0.8397559859999999,0.329830857,-0.002869907,0.147394443,0.029239461,keg,calf2,keg,container,animal,container,0.15026435000000002,0.611457873,im2,im2,right,left,149_3.jpg,149_2.jpg,left,left,1.0,IT,402,1,left,,missed,,,1,behavior,13.067697489999773,17.08386618899931,21.083873984999627,,2,3,4,9,Image2,1.0,1.0,1.1356914490006602
577,12,124_1.jpg,124_2.jpg,124_3.jpg,-0.141222826,0.232775626,0.279659528,0.018176595,0.102867529,0.072554547,gate,cantaloupe,corkboard,Unclassified,fruit,Unclassified,0.08469093400000001,0.373998452,im2,im2,left,right,124_2.jpg,124_3.jpg,right,right,1.0,IT,402,1,right,0.24783461399965745,Image1,0.0,1.0,1,behavior,26.100815346999298,34.11665137199998,39.13438687999951,0.0,6,4,6,9,Image1,0.0,1.0,0.24783461399965745
578,12,126_1.jpg,126_2.jpg,126_3.jpg,0.093007627,0.461496442,-0.006291063,0.031270572999999996,0.135036239,0.16569942599999998,quill,kayak,roller,Unclassified,vehicle,Unclassified,0.10376566599999999,0.368488815,im2,im2,right,right,126_3.jpg,126_2.jpg,left,left,1.0,IT,402,2,right,0.2928913969999485,Image1,0.0,0.0,1,behavior,46.150358360999235,52.167736167999465,57.183937220999724,0.0,4,4,6,9,Image1,0.0,0.0,0.2928913969999485
579,12,293_1.jpg,293_2.jpg,293_3.jpg,-0.367370055,0.8438659059999999,-0.30942375,0.028802519,0.101105841,0.048934717999999995,sloth,makeup,sloth,animal,Unclassified,animal,0.072303322,1.211235961,im2,im2,right,right,293_3.jpg,293_2.jpg,left,left,1.0,IT,402,1,right,0.2191597510000065,Image2,1.0,1.0,1,behavior,64.20034919699992,71.21663027499926,77.23416856699987,1.0,5,5,9,9,Image2,1.0,1.0,0.2191597510000065
580,12,143_1.jpg,143_2.jpg,143_3.jpg,-0.215642367,0.39744538700000004,-0.195344517,0.07923021,0.013131398999999998,0.024012451,juicer2,pheasant,sawhorse,animal,animal,Unclassified,-0.066098811,0.6130877539999999,im2,im1,right,right,143_3.jpg,143_2.jpg,left,right,1.0,IT,402,2,right,0.2967530949999855,Image1,0.0,0.0,1,behavior,87.25045382799999,93.26675011999941,99.28436284500003,0.0,4,5,5,9,Image1,0.0,0.0,0.2967530949999855
581,12,96_1.jpg,96_2.jpg,96_3.jpg,-0.28218212800000003,0.9377559459999999,-0.291834704,0.049415864000000004,0.157217179,0.049089172,snake,stereo,snake,animal,Unclassified,animal,0.107801315,1.219938074,im2,im2,left,left,96_2.jpg,96_3.jpg,right,right,1.0,IT,402,1,left,0.287693498000408,Image1,0.0,1.0,1,behavior,105.30016825799976,111.31690057299966,117.33415960699949,0.0,4,5,4,9,Image1,0.0,1.0,0.287693498000408
582,12,174_1.jpg,174_2.jpg,174_3.jpg,-0.10177776699999999,0.8806909759999999,-0.154750483,0.107742974,0.0250413,-0.006150138,flamingo,doorstop,flamingo,animal,Unclassified,animal,-0.082701674,0.982468743,im2,im1,right,right,174_3.jpg,174_2.jpg,left,right,1.0,IT,402,2,right,0.2925671760003752,Image1,0.0,0.0,1,behavior,122.35038964699925,130.36753570899964,137.38413419399967,0.0,6,6,4,9,Image1,0.0,0.0,0.2925671760003752
583,12,45_1.jpg,45_2.jpg,45_3.jpg,-0.11494796,0.494465924,-0.150249098,0.036888303,0.127534222,0.03910964,binder,porcupine,toaster,Unclassified,animal,kitchen appliance,0.090645919,0.609413884,im2,im2,right,right,45_3.jpg,45_2.jpg,left,left,1.0,IT,402,1,right,0.23556986799940205,Image2,1.0,1.0,1,behavior,142.40015030099948,150.41694043799998,157.43397389899928,1.0,6,6,3,9,Image2,1.0,1.0,0.23556986799940205
584,12,245_1.jpg,245_2.jpg,245_3.jpg,0.22245356800000002,0.8238668290000001,0.251433705,0.036462617,0.129142587,0.058525556,hash,razor_blade,tiramisu,food,tool,dessert,0.09267997,0.601413261,im2,im2,right,right,245_3.jpg,245_2.jpg,left,left,1.0,IT,402,2,right,0.31259320600020146,Image1,0.0,0.0,1,behavior,161.45117204899998,169.46737250499973,177.48390376599946,0.0,6,7,2,9,Image1,0.0,0.0,0.31259320600020146
